Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-01 02:16:46.594][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-348700255, vt=2/96, sts=22210/88438320/0x283ff0e, muxer (nil) lost_rate:00% req_id:
[2023-11-01 02:17:59.463][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-275822330, vt=2/96, sts=23847/94973580/0x283ff0e, muxer (nil) lost_rate:00% req_id:
[2023-11-02 11:57:41.682][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 1404B, age=647308957, vt=2/96, sts=0/0/0x283df08, muxer (nil) lost_rate:00% req_id:
[2023-11-02 12:03:10.129][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 1404B, age=975750083, vt=2/96, sts=18378/29520000/0x283df08, muxer (nil) lost_rate:00% req_id:
[2023-11-03 10:38:46.925][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=708165101, vt=2/96, sts=0/0/0x283c70d, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 10:40:19.884][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=801135466, vt=2/96, sts=7179/8326800/0x283c70d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 10:48:13.856][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=1275102500, vt=2/96, sts=40637/50961616/0x283c70d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 10:49:52.329][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1373565511, vt=2/96, sts=45309/59839200/0x283c70d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 10:51:45.810][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=1487062150, vt=2/96, sts=50340/69955216/0x283c70d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 10:52:21.170][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=1522418967, vt=2/96, sts=51802/73238401/0x283c70d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:05:54.722][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-1959002342, vt=2/96, sts=3198/46227330/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:09:39.262][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-1734463508, vt=2/96, sts=3076/66408930/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:10:54.281][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-1659437689, vt=2/96, sts=25398/73151737/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:12:09.814][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-1583902600, vt=2/96, sts=47150/79959600/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 11:12:35.529][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-1558186198, vt=2/96, sts=54365/82259730/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:15:09.889][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-1403841925, vt=2/96, sts=33165/96159330/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:16:23.021][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-1330704933, vt=2/96, sts=54638/102783603/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:17:12.177][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-1281543054, vt=2/96, sts=2735/107153742/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:34:43.226][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-230490585, vt=2/96, sts=45040/201786931/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:37:22.236][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-71494399, vt=2/96, sts=16376/215960130/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:39:02.018][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=28282170, vt=2/96, sts=36801/225042930/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:42:12.161][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=218444947, vt=2/96, sts=56561/242063730/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:44:10.967][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=337241859, vt=2/96, sts=63689/252716130/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:47:58.352][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=564623357, vt=2/96, sts=9605/273174940/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:48:58.647][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=624926551, vt=2/96, sts=12952/278585731/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:51:53.572][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=799842047, vt=2/96, sts=21933/294378930/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:59:32.971][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1259247776, vt=2/96, sts=39767/335400958/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:02:03.319][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=1409585354, vt=2/96, sts=42587/349257330/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:02:55.364][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1461643333, vt=2/96, sts=43750/353631359/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:03:19.447][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1485714708, vt=2/96, sts=44106/356000134/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:13:23.935][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=2090200188, vt=2/96, sts=54765/410324151/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:25:44.627][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-1464071052, vt=2/96, sts=4037/477168930/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:30:32.363][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-1176325104, vt=2/96, sts=10682/503024130/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:35:40.990][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-867695590, vt=2/96, sts=12931/530956530/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:50:02.200][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-6499510, vt=2/96, sts=48085/608453730/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:56:53.003][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=404307301, vt=2/96, sts=25990/645422149/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:58:58.379][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=529693693, vt=2/96, sts=60930/656726133/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:00:09.117][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=600418895, vt=2/96, sts=15573/663076530/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:03:37.253][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=808558777, vt=2/96, sts=14098/681810930/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:05:05.157][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=896472926, vt=2/96, sts=41357/689712930/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:11:45.336][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1296639847, vt=2/96, sts=29335/725561736/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:15:13.156][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1504468074, vt=2/96, sts=36857/744188140/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:17:05.732][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=1617047764, vt=2/96, sts=39400/754458930/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:21:24.194][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1875500634, vt=2/96, sts=52859/777671741/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:25:38.612][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=2129924939, vt=2/96, sts=61108/800513740/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:26:14.246][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-2129412663, vt=2/96, sts=62190/803764806/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:31:56.022][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-1787633168, vt=2/96, sts=8717/834512131/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:33:41.150][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-1682511814, vt=2/96, sts=12548/844016130/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:40:01.399][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-1302250848, vt=2/96, sts=31374/878259330/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:47:11.667][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-871991764, vt=2/96, sts=43656/916980930/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:48:53.159][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-770492981, vt=2/96, sts=46107/926024137/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:53:14.319][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-509344889, vt=2/96, sts=51687/949499738/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:53:59.435][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-464215497, vt=2/96, sts=53282/953654130/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:54:44.455][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-419196871, vt=2/96, sts=54722/957668405/0x28b0c0c, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 14:34:28.470][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=1964814266, vt=2/96, sts=0/0/0x2834b05, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:01:47.721][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14240) ps rtp packet 1404B, age=-1385864316, vt=2/96, sts=6354/19249200/0x26d7e08, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:02:19.712][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14240) ps rtp packet 321B, age=-1353879382, vt=2/96, sts=7193/22129202/0x26d7e08, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:53:52.970][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14256) ps rtp packet 1404B, age=1044402099, vt=2/96, sts=0/0/0x2834b0a, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:29:43.153][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 321B, age=-1808481558, vt=2/96, sts=8515/17370001/0x283df07, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:35:05.993][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=-1485631345, vt=2/96, sts=20055/46479600/0x283df07, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:19:34.484][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=1558344743, vt=2/96, sts=19318/25203601/0x283e201, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:25:47.044][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1930909685, vt=2/96, sts=33924/58662270/0x283e201, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:33:06.478][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1924624951, vt=2/96, sts=50622/98254800/0x283e201, muxer (nil) lost_rate:00% req_id:
[2023-11-07 11:58:28.103][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=-1097967064, vt=2/96, sts=0/0/0x26d3a0c, muxer (nil) lost_rate:00% req_id:
[2023-11-07 12:00:22.706][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=-983374432, vt=2/96, sts=16589/10299870/0x26d3a0c, muxer (nil) lost_rate:00% req_id:
[2023-11-07 12:06:55.809][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=-590257153, vt=2/96, sts=21939/45720000/0x26d3a0c, muxer (nil) lost_rate:00% req_id:
[2023-11-07 12:12:21.485][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=-264592926, vt=2/96, sts=12386/74981071/0x26d3a0c, muxer (nil) lost_rate:00% req_id:
[2023-11-07 12:14:20.595][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=-145478044, vt=2/96, sts=28854/85730680/0x26d3a0c, muxer (nil) lost_rate:00% req_id:
[2023-11-07 12:16:37.020][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-9048179, vt=2/96, sts=41532/84880800/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 12:26:01.557][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=555486358, vt=2/96, sts=5578/148795201/0x26d3a0c, muxer (nil) lost_rate:00% req_id:
[2023-11-07 12:48:39.264][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1913197511, vt=2/96, sts=37824/257907600/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 12:52:07.426][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=2121352130, vt=2/96, sts=30257/276609600/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 12:56:33.959][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1907079628, vt=2/96, sts=28101/300585600/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 12:59:33.121][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=-1727921818, vt=2/96, sts=7990/316706407/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 13:00:02.782][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1698254841, vt=2/96, sts=15941/319392270/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 13:02:07.853][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=-1573190224, vt=2/96, sts=49932/330656401/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 13:05:36.334][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=-1364704725, vt=2/96, sts=38478/349257604/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 13:09:27.285][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=-1133758365, vt=2/96, sts=58097/370202401/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 13:16:03.408][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-737628589, vt=2/96, sts=26271/405838800/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 13:19:48.338][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=-512703738, vt=2/96, sts=26573/426085204/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 13:20:37.660][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=-463386104, vt=2/96, sts=40880/430520409/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 13:30:57.310][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=156263382, vt=2/96, sts=27288/486280800/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 13:32:28.822][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=247780549, vt=2/96, sts=54243/494542803/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 13:37:44.710][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=563672534, vt=2/96, sts=17449/522954007/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 13:47:11.684][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1130636596, vt=2/96, sts=44162/573976800/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 13:54:18.542][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1557500158, vt=2/96, sts=21203/612370800/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-07 14:09:55.798][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=-1800211729, vt=2/96, sts=24800/696582010/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:17:26.700][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=-1349302182, vt=2/96, sts=47300/737071211/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:20:56.316][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=-1139696419, vt=2/96, sts=51821/755866812/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:26:04.952][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=-831060932, vt=2/96, sts=59809/783612289/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:35:38.682][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=-257320465, vt=2/96, sts=7624/834793250/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:39:11.882][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=-44120002, vt=2/96, sts=11331/854553610/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:44:03.465][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=247454882, vt=2/96, sts=17143/880931070/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:45:48.484][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=352476744, vt=2/96, sts=18995/890341201/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:47:05.483][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=429474292, vt=2/96, sts=20078/897188420/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:48:22.274][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=506261036, vt=2/96, sts=21344/904212000/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:49:39.657][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=583652660, vt=2/96, sts=23167/911296800/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:58:08.036][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=1092027327, vt=2/96, sts=55653/957031215/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:59:58.595][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=1202592442, vt=2/96, sts=24502/966996001/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 15:00:53.387][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1257381662, vt=2/96, sts=41746/971974800/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 15:02:08.847][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=1332846212, vt=2/96, sts=528/978742809/0x28b0c01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:32:22.476][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14244) ps rtp packet 321B, age=1756526558, vt=2/96, sts=9905/192866401/0x26cc606, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:33:28.353][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14244) ps rtp packet 321B, age=1822415057, vt=2/96, sts=15370/198802805/0x26cc606, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:46:07.767][Trace][17036][94gy8b90] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14244) ps rtp packet 899B, age=-1713153864, vt=2/96, sts=60904/267080400/0x26cc606, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:53:40.592][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14528) ps rtp packet 1404B, age=41541536, vt=2/96, sts=58538/125516970/0x26d6101, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:01:40.436][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14316) ps rtp packet 1404B, age=-2090444305, vt=2/96, sts=15/0/0x26d6101, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 17:02:08.732][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14316) ps rtp packet 1404B, age=-2062136671, vt=2/96, sts=1112/2511090/0x26d6101, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:10:28.135][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14288) ps rtp packet 1312B, age=-1562735589, vt=2/96, sts=7479/31512510/0x2834a02, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 17:26:42.665][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14288) ps rtp packet 1347B, age=-588202964, vt=2/96, sts=26978/118693440/0x2834a02, muxer (nil) lost_rate:00% req_id:
