Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-27 23:41:17.098][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=1046245919, vt=2/96, sts=38358/1099936801/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-27 23:41:49.233][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=1078385665, vt=2/96, sts=45197/1102831470/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-27 23:43:42.068][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 321B, age=1191211861, vt=2/96, sts=3886/1112983201/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-27 23:57:31.410][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 321B, age=2020563503, vt=2/96, sts=50931/1187625601/0x2706401, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-28 00:00:30.190][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-2095626410, vt=2/96, sts=24030/1203717600/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:07:35.553][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=-1670267255, vt=2/96, sts=52118/1241971479/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:14:08.199][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 1404B, age=-1277615365, vt=2/96, sts=7028/1277337600/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:15:38.208][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 321B, age=-1187605617, vt=2/96, sts=26975/1285434001/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:16:08.212][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 321B, age=-1157604173, vt=2/96, sts=33682/1288134001/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:16:38.218][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 321B, age=-1127598885, vt=2/96, sts=40424/1290834001/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:22:23.541][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=-782270087, vt=2/96, sts=51699/1321909471/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:45:37.599][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=611786984, vt=2/96, sts=33415/1447373070/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:47:42.591][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=736768214, vt=2/96, sts=61272/1458622800/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:55:53.422][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=1227611100, vt=2/96, sts=38926/1502794800/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:56:18.246][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=1252434393, vt=2/96, sts=44155/1505026802/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:58:25.577][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=1379766732, vt=2/96, sts=6398/1516489201/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:00:56.495][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 321B, age=1530682293, vt=2/96, sts=39979/1530072001/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:06:28.324][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1862505878, vt=2/96, sts=48210/1559937600/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:10:36.915][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=2111089232, vt=2/96, sts=37932/1582311600/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:11:09.052][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=2143238706, vt=2/96, sts=45048/1585198800/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:20:11.950][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=-1608840924, vt=2/96, sts=34101/1634058001/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:21:11.950][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1548828292, vt=2/96, sts=47363/1639461600/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:29:01.197][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1079581599, vt=2/96, sts=20425/1681693200/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:36:48.154][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 321B, age=-612632581, vt=2/96, sts=58515/1723716001/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:37:49.923][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-550856035, vt=2/96, sts=6702/1729278000/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:38:21.859][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=-518921203, vt=2/96, sts=13828/1732147473/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:39:51.875][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 321B, age=-428915547, vt=2/96, sts=33870/1740247201/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:48:31.001][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=90210523, vt=2/96, sts=17642/1786971600/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:56:30.779][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 321B, age=570001450, vt=2/96, sts=58862/1830150002/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:15:07.405][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 1404B, age=1686626580, vt=2/96, sts=44908/1930644000/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:21:48.269][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=2087490428, vt=2/96, sts=2287/1966716000/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:24:35.153][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-2040595589, vt=2/96, sts=39444/1981738800/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:26:32.240][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 1404B, age=-1923508120, vt=2/96, sts=65534/1992276000/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:27:25.832][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=-1869917963, vt=2/96, sts=11926/1997100000/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:30:20.204][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1695561191, vt=2/96, sts=50734/2012792400/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:45:02.447][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=-813305788, vt=2/96, sts=49594/2092190401/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:53:57.546][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-278201244, vt=2/96, sts=37503/2140347600/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:54:25.281][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-250470362, vt=2/96, sts=43681/2142846000/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:55:25.289][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-190457568, vt=2/96, sts=56963/2148246000/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:55:55.286][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-160459625, vt=2/96, sts=63631/2150946000/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:00:21.500][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 1404B, age=105753998, vt=2/96, sts=57074/2174904000/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:07:17.736][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=521972433, vt=2/96, sts=17756/2212365600/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:25:19.194][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 321B, age=1603441235, vt=2/96, sts=61042/2309688001/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:27:14.393][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 321B, age=1718642681, vt=2/96, sts=21074/2320056271/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:28:44.406][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=1808655605, vt=2/96, sts=40985/2328156271/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:33:03.269][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=2067522267, vt=2/96, sts=31530/2351458800/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:35:19.276][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 1404B, age=-2091436865, vt=2/96, sts=61792/2363699070/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:37:14.904][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 1404B, age=-1975818734, vt=2/96, sts=22008/2374102800/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:37:43.232][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 1404B, age=-1947482107, vt=2/96, sts=28316/2376651600/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:45:08.860][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1501861892, vt=2/96, sts=61799/2416755600/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:46:08.855][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 321B, age=-1441862235, vt=2/96, sts=9661/2422152003/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:58:46.867][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=-683845832, vt=2/96, sts=46205/2490372001/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:01:26.866][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=-523851305, vt=2/96, sts=16151/2504772003/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:02:52.729][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 1404B, age=-437987759, vt=2/96, sts=35298/2512504800/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:03:53.478][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 321B, age=-377244197, vt=2/96, sts=48796/2517966273/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:04:21.798][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=-348916880, vt=2/96, sts=55083/2520518401/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:10:26.981][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=16255679, vt=2/96, sts=5228/2553386400/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:13:19.909][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=189195960, vt=2/96, sts=43654/2568945600/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:14:19.025][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=248310171, vt=2/96, sts=56874/2574270000/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:16:19.044][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=368328791, vt=2/96, sts=17696/2585070000/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:19:34.176][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=563459849, vt=2/96, sts=60920/2602630801/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:26:13.538][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 1404B, age=962825326, vt=2/96, sts=18664/2638569870/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:26:43.550][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 321B, age=992835151, vt=2/96, sts=25352/2641269872/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:27:13.551][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=1022834615, vt=2/96, sts=31982/2643969601/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:33:48.370][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 321B, age=1417651588, vt=2/96, sts=54210/2679501601/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:46:02.097][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 321B, age=-2143589131, vt=2/96, sts=20042/2745540001/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:46:32.084][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 321B, age=-2113598190, vt=2/96, sts=26720/2748236401/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:49:02.088][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1963592124, vt=2/96, sts=60100/2761740000/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:52:26.972][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-1758711116, vt=2/96, sts=40235/2780175870/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:59:32.111][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-1333569487, vt=2/96, sts=3749/2818440000/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:09:22.674][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-743014927, vt=2/96, sts=3143/2871587070/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:18:11.545][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-214136091, vt=2/96, sts=55478/2919186270/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:21:59.226][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=13545907, vt=2/96, sts=40667/2939673870/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:44:39.669][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=1373978099, vt=2/96, sts=15508/3062106003/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:45:09.668][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 1404B, age=1403981770, vt=2/96, sts=22233/3064809600/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:53:19.498][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=1893803512, vt=2/96, sts=65394/3108895200/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:20:38.508][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-762139571, vt=2/96, sts=25743/3256401600/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:21:38.524][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=-702127617, vt=2/96, sts=38721/3261801601/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:29:33.819][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-226831045, vt=2/96, sts=8213/3304576800/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:47:39.383][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=858735360, vt=2/96, sts=49690/3402266400/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:55:34.570][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1333922910, vt=2/96, sts=21456/3445041600/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:58:02.725][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=1482074556, vt=2/96, sts=53991/3458372400/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:01:07.110][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=1666463292, vt=2/96, sts=29138/3474950403/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:01:35.446][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=1694783416, vt=2/96, sts=35427/3477517201/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:02:58.193][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 1404B, age=1777530666, vt=2/96, sts=53773/3484965600/0x2706401, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-28 07:03:29.450][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=1808791761, vt=2/96, sts=60579/3487777201/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:13:20.752][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1894866371, vt=2/96, sts=58829/3540992400/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:20:53.648][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-1441970389, vt=2/96, sts=26131/3581751600/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:27:26.917][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 321B, age=-1048700212, vt=2/96, sts=46568/3617143201/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:28:58.638][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-956982724, vt=2/96, sts=1472/3625401600/0x2706401, muxer (nil) lost_rate:00% req_id:
