Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-29 15:02:45.802][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=1368374021, vt=2/96, sts=16854/2773801977/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 15:12:02.273][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1924863290, vt=2/96, sts=22473/2824057966/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 15:18:09.924][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-2002456439, vt=2/96, sts=48837/2855802767/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 15:24:13.039][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1639342627, vt=2/96, sts=9940/2889437566/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 15:28:01.338][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1411038129, vt=2/96, sts=4419/2909154766/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 15:28:29.687][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-1382688954, vt=2/96, sts=11765/2912848367/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 15:31:16.086][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1216295469, vt=2/96, sts=54386/2926647166/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 15:36:23.857][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-908521888, vt=2/96, sts=1966/2955033166/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 15:48:34.943][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-177435949, vt=2/96, sts=56443/3021082366/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 15:50:38.887][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-53507144, vt=2/96, sts=22267/3032645569/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 15:55:06.394][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=214017716, vt=2/96, sts=24338/3056974370/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 15:56:31.430][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=299046733, vt=2/96, sts=44234/3064019578/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 15:59:29.709][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=477324251, vt=2/96, sts=21928/3080647971/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:04:38.161][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=785773476, vt=2/96, sts=35691/3107223169/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:10:05.460][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=1113080233, vt=2/96, sts=54833/3136952240/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:10:57.520][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=1165139555, vt=2/96, sts=2854/3142107171/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:15:51.739][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=1459353739, vt=2/96, sts=13610/3167573568/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:17:24.451][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1552068435, vt=2/96, sts=37677/3177139036/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:21:34.706][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1802330012, vt=2/96, sts=38196/3198439966/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:25:35.946][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=2043565834, vt=2/96, sts=35245/3220781837/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:34:30.817][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-1716526326, vt=2/96, sts=41758/3268985572/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:41:08.395][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 94B, age=-1318948653, vt=2/96, sts=15055/3305093566/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:42:38.423][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1228938432, vt=2/96, sts=39201/3312635566/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:44:26.559][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-1120784845, vt=2/96, sts=1755/3323313167/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:45:44.443][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-1042906218, vt=2/96, sts=22388/3330275567/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:08:24.503][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=317147635, vt=2/96, sts=57930/3452315574/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:09:40.054][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=392707762, vt=2/96, sts=12908/3459191566/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:13:28.474][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=621119456, vt=2/96, sts=10165/3479585567/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:13:55.478][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=648125279, vt=2/96, sts=17673/3481281166/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:23:19.745][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1212383899, vt=2/96, sts=39579/3533412766/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:29:38.984][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=1591639418, vt=2/96, sts=11781/3565424010/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:32:39.943][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1772599353, vt=2/96, sts=61793/3583204366/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:33:12.920][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1805572131, vt=2/96, sts=5409/3585292636/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:33:42.956][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=1835612446, vt=2/96, sts=13062/3589198367/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:34:12.959][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=1865609062, vt=2/96, sts=21306/3591092237/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:35:13.551][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1926208365, vt=2/96, sts=38307/3596959966/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:42:46.918][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1915405405, vt=2/96, sts=32405/3638079166/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:48:27.197][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1575129943, vt=2/96, sts=61016/3667818766/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:49:28.905][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-1513405641, vt=2/96, sts=12355/3673888367/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:51:30.753][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1391563289, vt=2/96, sts=46169/3683691166/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:00:22.847][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-859469168, vt=2/96, sts=60552/3732035575/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:04:24.179][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-618136244, vt=2/96, sts=63362/3753513166/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:07:16.102][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-446213045, vt=2/96, sts=46020/3770642236/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:08:20.398][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-381917825, vt=2/96, sts=64149/3774803566/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:11:55.361][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-166949099, vt=2/96, sts=59264/3794909837/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:12:53.317][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-109006587, vt=2/96, sts=9820/3800737966/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:14:15.901][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-26421620, vt=2/96, sts=33146/3808081966/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:16:43.961][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=121646980, vt=2/96, sts=9215/3821517166/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:18:18.133][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=215804742, vt=2/96, sts=36088/3829609966/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:20:22.408][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=340097538, vt=2/96, sts=6015/3839758366/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:21:54.596][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=432276077, vt=2/96, sts=31450/3847728780/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:22:58.871][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=496559947, vt=2/96, sts=49948/3853967566/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:24:03.183][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=560862401, vt=2/96, sts=2199/3860278366/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:26:50.731][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=728407179, vt=2/96, sts=49382/3875200366/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:29:58.202][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=915887875, vt=2/96, sts=36721/3891609166/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:32:07.198][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1044882207, vt=2/96, sts=7754/3904068766/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:34:10.162][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1167837450, vt=2/96, sts=42317/3914195836/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:39:16.769][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1474455995, vt=2/96, sts=63241/3942146236/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:53:09.879][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-1987414248, vt=2/96, sts=35676/4016572371/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:54:40.907][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-1896373752, vt=2/96, sts=60591/4026425575/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:55:10.903][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1866378654, vt=2/96, sts=3540/4028481166/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:01:19.210][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1498085998, vt=2/96, sts=40591/4060863166/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:01:49.214][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1468066038, vt=2/96, sts=48607/4064855566/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:07:09.453][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-1147824546, vt=2/96, sts=7605/4093788768/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:08:10.693][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-1086602972, vt=2/96, sts=24972/4097745167/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:08:40.721][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-1056574776, vt=2/96, sts=33477/4101665571/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:09:10.700][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1026577372, vt=2/96, sts=42124/4103616766/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:09:41.661][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-995624875, vt=2/96, sts=50738/4107591437/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:10:13.816][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-963479959, vt=2/96, sts=60047/4109722366/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:18:53.821][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-443466357, vt=2/96, sts=10918/4155665571/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:25:13.924][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-63357031, vt=2/96, sts=52453/4190491966/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:34:15.877][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=478595347, vt=2/96, sts=9898/4239869571/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:35:47.829][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=570550358, vt=2/96, sts=35428/4248005574/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:38:54.736][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=757440168, vt=2/96, sts=22252/4264054637/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:40:24.732][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=847440374, vt=2/96, sts=47702/4271844766/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:41:24.769][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=907473650, vt=2/96, sts=64496/4277709166/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:46:50.692][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1233413959, vt=2/96, sts=25092/12272670/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:52:59.291][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1602004024, vt=2/96, sts=63398/46191870/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:54:03.594][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=1666298014, vt=2/96, sts=16430/50479470/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:03:44.867][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-2047378266, vt=2/96, sts=43086/103467870/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:04:44.885][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1987360481, vt=2/96, sts=58637/109026270/0x278a00f, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 20:10:12.497][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-1659763539, vt=2/96, sts=12490/138827072/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:14:21.781][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1410480175, vt=2/96, sts=11784/161946270/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:23:42.596][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-849656886, vt=2/96, sts=24736/211971870/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:28:11.542][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-580703401, vt=2/96, sts=28622/236491475/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:29:47.971][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-484276411, vt=2/96, sts=53897/244346670/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:30:20.122][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-452132262, vt=2/96, sts=62288/246258281/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:32:29.182][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-323062736, vt=2/96, sts=30252/258080670/0x278a00f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:33:24.042][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-268219385, vt=2/96, sts=44458/263459073/0x278a00f, muxer (nil) lost_rate:00% req_id:
