Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-28 03:54:31.406][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-751117208, vt=2/96, sts=45471/2467282680/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-28 03:55:55.798][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-666733346, vt=2/96, sts=10999/2474877060/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-28 03:56:23.950][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-638562852, vt=2/96, sts=21429/2477413350/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:01:18.601][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-343922471, vt=2/96, sts=62625/2503932570/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:15:49.827][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=527315212, vt=2/96, sts=57596/2582341020/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:22:49.909][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=947385185, vt=2/96, sts=15909/2620147410/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:23:19.938][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=977420834, vt=2/96, sts=26984/2622849390/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:27:19.973][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1217461208, vt=2/96, sts=50528/2644451010/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:29:46.436][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1363908854, vt=2/96, sts=39438/2657633130/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:30:14.561][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1392046189, vt=2/96, sts=49867/2660162220/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:33:11.440][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1568926908, vt=2/96, sts=49997/2676082410/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:33:41.460][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1598931388, vt=2/96, sts=61176/2678787990/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:34:11.460][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1628943393, vt=2/96, sts=6757/2681486370/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:34:41.468][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1658951237, vt=2/96, sts=17890/2684184750/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:35:11.492][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1688979355, vt=2/96, sts=29062/2686890420/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:49:34.169][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1743312686, vt=2/96, sts=20988/2764527840/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:52:36.977][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1560505716, vt=2/96, sts=23268/2780981190/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:01:56.500][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1000980429, vt=2/96, sts=33649/2831335740/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:03:06.508][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-930972076, vt=2/96, sts=58685/2837636730/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:04:21.268][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-856216801, vt=2/96, sts=20695/2844362970/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:08:15.319][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-622159665, vt=2/96, sts=41924/2865427740/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:12:08.823][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-388658039, vt=2/96, sts=61533/2886442110/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:17:51.366][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-46113023, vt=2/96, sts=57626/2917273680/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-28 05:19:54.386][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=76905995, vt=2/96, sts=37711/2928344670/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:22:30.385][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=232906403, vt=2/96, sts=30089/2942384310/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:25:06.397][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=388915145, vt=2/96, sts=22436/2956423860/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:36:21.659][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1064179655, vt=2/96, sts=9760/3017197260/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:39:44.571][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1267079185, vt=2/96, sts=19437/3035455560/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:42:01.703][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1404222476, vt=2/96, sts=4896/3047798340/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:43:46.707][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1509228009, vt=2/96, sts=43886/3057248160/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:51:22.910][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1965424646, vt=2/96, sts=16639/3098307690/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:52:27.597][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=2030114141, vt=2/96, sts=40589/3104129610/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:55:22.605][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-2089843128, vt=2/96, sts=39605/3119880510/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:00:28.776][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1783676465, vt=2/96, sts=21064/3147437250/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:09:03.251][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1269195363, vt=2/96, sts=12779/3193738740/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:18:58.922][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-673525981, vt=2/96, sts=33937/3247346430/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:21:01.177][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-551270518, vt=2/96, sts=13761/3258349020/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:24:08.397][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-364054104, vt=2/96, sts=17922/3275198640/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:29:58.625][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-13821957, vt=2/96, sts=15118/3306718350/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:30:37.640][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=25192608, vt=2/96, sts=29673/3310230960/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:37:46.707][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=454255960, vt=2/96, sts=58004/3348847980/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:41:40.743][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=688289027, vt=2/96, sts=13743/3369909150/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:43:37.762][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=805315065, vt=2/96, sts=57106/3380439780/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:44:52.706][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=880255531, vt=2/96, sts=19401/3387183930/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:51:10.837][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1258378597, vt=2/96, sts=25797/3421218330/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-28 07:00:14.448][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1802000273, vt=2/96, sts=20201/3470138910/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:01:12.480][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1860019148, vt=2/96, sts=41474/3475362780/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:03:43.083][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=2010634683, vt=2/96, sts=27875/3488908860/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:04:22.099][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=2049640570, vt=2/96, sts=40275/3492421470/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:08:16.143][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-2011281952, vt=2/96, sts=58575/3513493440/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:12:49.186][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1738236970, vt=2/96, sts=26519/3538067220/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:13:28.190][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1699223802, vt=2/96, sts=40557/3541576230/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:14:46.206][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1621216768, vt=2/96, sts=2205/3548597850/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:18:01.233][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1426198042, vt=2/96, sts=6814/3566150010/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:19:50.109][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1317312872, vt=2/96, sts=47142/3575949300/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:26:00.448][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-946965296, vt=2/96, sts=48487/3609277560/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:29:04.540][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-762873600, vt=2/96, sts=51148/3625846200/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:33:57.487][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-469929152, vt=2/96, sts=28228/3652210530/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:35:54.535][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-352889914, vt=2/96, sts=5240/3662744670/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:37:12.558][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-274857366, vt=2/96, sts=33311/3669769890/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:39:09.590][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-157833132, vt=2/96, sts=9272/3680296920/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:41:02.390][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-45025406, vt=2/96, sts=50943/3690452790/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:47:44.897][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=357475838, vt=2/96, sts=3105/3726677610/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:51:14.908][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=567488464, vt=2/96, sts=15211/3745577250/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:56:29.948][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=882528615, vt=2/96, sts=65351/3773930220/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:59:24.991][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1057564256, vt=2/96, sts=63737/3789684630/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:15:13.545][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=2006131348, vt=2/96, sts=16733/3875057100/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:17:33.560][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=2146137750, vt=2/96, sts=3213/3887655570/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:18:43.568][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-2078815477, vt=2/96, sts=29305/3893953050/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:21:31.824][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1910560549, vt=2/96, sts=26263/3909098700/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:23:48.619][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1773771727, vt=2/96, sts=10871/3921408990/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:27:12.591][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1569791194, vt=2/96, sts=21018/3939764580/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:35:18.701][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1083689533, vt=2/96, sts=4628/3983515380/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:44:21.872][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-540511219, vt=2/96, sts=9791/4032399960/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:46:26.923][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-415459508, vt=2/96, sts=55624/4043654640/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:48:49.691][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-272693349, vt=2/96, sts=42324/4056501780/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:53:49.390][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=26992546, vt=2/96, sts=22180/4083474960/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:57:01.034][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=218651199, vt=2/96, sts=26168/4100724540/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:58:23.793][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=301396076, vt=2/96, sts=56191/4108171230/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:58:49.713][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=327332579, vt=2/96, sts=65395/4110440850/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:04:01.117][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=638721383, vt=2/96, sts=49402/4138530840/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:05:37.297][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=734903385, vt=2/96, sts=19572/4147188120/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:08:32.304][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=909916056, vt=2/96, sts=18730/4162938930/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:10:17.316][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1014934627, vt=2/96, sts=57012/4172388750/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:13:57.263][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1234866476, vt=2/96, sts=6650/4192181806/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:15:42.999][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1340613884, vt=2/96, sts=44141/4201696426/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:17:19.439][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1437058273, vt=2/96, sts=14389/4210378906/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:19:37.327][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1574930180, vt=2/96, sts=65455/4222786486/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:20:34.715][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1632327009, vt=2/96, sts=20777/4227898666/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:24:56.274][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1893890251, vt=2/96, sts=51766/4251492526/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:32:04.713][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1972642024, vt=2/96, sts=12155/4290030256/0x27f8c08, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:41:35.072][Trace][10574][jq4g5us0] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1402279269, vt=2/96, sts=24334/46415340/0x27f8c08, muxer (nil) lost_rate:00% req_id:
