Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-28 05:41:54.716][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1361181254, vt=2/96, sts=2342/3047171490/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:44:38.243][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1524691308, vt=2/96, sts=63068/3061888380/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:49:44.583][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1831049752, vt=2/96, sts=45622/3089455920/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:58:37.125][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1931375886, vt=2/96, sts=45504/3137382270/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:05:21.947][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1526563907, vt=2/96, sts=63096/3173819580/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:05:44.955][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1057B, age=-1503559900, vt=2/96, sts=5699/3175887510/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:07:16.978][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1411534177, vt=2/96, sts=38955/3184173630/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:07:40.398][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1388103350, vt=2/96, sts=47535/3186277650/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:23:00.599][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-467917117, vt=2/96, sts=58188/3269095740/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:30:21.381][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-27129644, vt=2/96, sts=23634/3308764680/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:32:14.824][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=86320663, vt=2/96, sts=303/3318974640/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:34:07.800][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=199280334, vt=2/96, sts=42247/3329141400/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:41:07.782][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=619278742, vt=2/96, sts=1571/3366940590/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:44:57.433][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=848930342, vt=2/96, sts=21182/3387609090/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 06:59:27.658][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1719149783, vt=2/96, sts=3845/3465927450/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:01:15.290][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1826788359, vt=2/96, sts=42510/3475614960/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:03:07.826][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1939324244, vt=2/96, sts=16404/3485677230/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:03:30.322][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1961811904, vt=2/96, sts=23797/3487766760/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:07:37.889][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-2085583229, vt=2/96, sts=45207/3510049320/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:09:24.785][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1978701590, vt=2/96, sts=17939/3519668430/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:16:42.435][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1541039232, vt=2/96, sts=43480/3559056390/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:17:06.015][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1517455688, vt=2/96, sts=52212/3561178320/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:18:40.311][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1423162808, vt=2/96, sts=20972/3569601330/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:19:51.030][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1352442328, vt=2/96, sts=47427/3576028500/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:20:14.594][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1328876055, vt=2/96, sts=56151/3578150520/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:22:34.402][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1189076449, vt=2/96, sts=41932/3590734590/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:27:59.661][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-863821042, vt=2/96, sts=27121/3620006280/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:28:46.812][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-816656632, vt=2/96, sts=44531/3624250230/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:29:57.533][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-745937846, vt=2/96, sts=5240/3630616110/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:33:29.688][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-533783120, vt=2/96, sts=18030/3649710240/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:39:16.871][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-186598387, vt=2/96, sts=11899/3680952570/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:39:40.467][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-163017021, vt=2/96, sts=20664/3683078190/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:41:12.483][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-70995358, vt=2/96, sts=54438/3691292220/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:43:32.970][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=69495852, vt=2/96, sts=41120/3704002470/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:48:38.157][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=374678343, vt=2/96, sts=22796/3731469210/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:49:01.145][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=397668023, vt=2/96, sts=31323/3733537140/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:50:34.405][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=490927329, vt=2/96, sts=275/3741931350/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 07:52:28.725][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=605257346, vt=2/96, sts=42423/3752220510/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:05:43.682][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1400200444, vt=2/96, sts=4321/3823701030/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:06:31.678][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1448200379, vt=2/96, sts=20505/3828035070/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:16:39.472][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=2056001970, vt=2/96, sts=48606/3882784770/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:20:35.192][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-2003253458, vt=2/96, sts=5184/3903997320/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:22:56.647][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1861790329, vt=2/96, sts=57262/3916732680/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:28:47.035][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1511400367, vt=2/96, sts=56162/3948266880/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:33:04.121][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1254327879, vt=2/96, sts=20122/3971403180/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:36:59.877][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1018559747, vt=2/96, sts=42293/3992619240/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:37:23.441][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-994994425, vt=2/96, sts=51044/3994741260/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:47:31.711][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-386730265, vt=2/96, sts=13405/4049483760/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:51:00.183][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-178253177, vt=2/96, sts=25202/4068246420/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:55:10.754][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=72319143, vt=2/96, sts=51309/4090799160/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 08:57:43.489][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=225051586, vt=2/96, sts=41584/4104543330/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:02:48.277][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=529840437, vt=2/96, sts=22310/4131974070/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:05:29.492][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=691053338, vt=2/96, sts=16634/4146485580/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:13:29.547][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1171107736, vt=2/96, sts=62507/4189688716/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:18:20.455][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1462009043, vt=2/96, sts=36995/4215869356/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:22:57.242][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1738797315, vt=2/96, sts=7939/4240778206/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:23:41.906][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1783469146, vt=2/96, sts=24391/4244798776/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:33:35.469][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1917946384, vt=2/96, sts=44748/3251790/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:34:44.485][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1848918952, vt=2/96, sts=4640/9462780/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:42:55.064][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1358338462, vt=2/96, sts=53851/53613450/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:46:24.594][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1148809924, vt=2/96, sts=64435/72408600/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:47:07.767][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1105635679, vt=2/96, sts=14623/76292280/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:52:06.594][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-806817417, vt=2/96, sts=61734/103085280/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:57:36.262][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-477157995, vt=2/96, sts=11765/132749640/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:05:46.580][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=13167067, vt=2/96, sts=24806/176864310/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:17:39.656][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=726247117, vt=2/96, sts=38312/241038630/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:20:24.277][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=890859771, vt=2/96, sts=42068/255852720/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:21:33.382][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=959972463, vt=2/96, sts=43722/262071000/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:23:30.279][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1076875152, vt=2/96, sts=46752/272597940/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:39:41.708][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=2048302465, vt=2/96, sts=6253/360031050/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:46:10.135][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1858242320, vt=2/96, sts=17146/394987770/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-28 10:49:04.965][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1683408866, vt=2/96, sts=22309/410709780/0x27f8c04, muxer (nil) lost_rate:00% req_id:
[2023-10-30 09:58:06.769][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14168) ps rtp packet 321B, age=554675049, vt=2/96, sts=14475/216140408/0x284010c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:02:11.055][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=-1743721605, vt=2/96, sts=22303/10213510/0x283a20b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:14:05.533][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=-1029240415, vt=2/96, sts=55328/74361602/0x283a20b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:26:28.576][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=-286197826, vt=2/96, sts=24659/141228270/0x283a20b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:33:17.397][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=122620833, vt=2/96, sts=18286/178027209/0x283a20b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:36:50.869][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=336097385, vt=2/96, sts=54069/197258400/0x283a20b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:42:50.604][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=695819085, vt=2/96, sts=53875/229629600/0x283a20b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:04:43.991][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 300B, age=2009217224, vt=2/96, sts=39647/347810400/0x283a20b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:24:16.208][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=-1113532059, vt=2/96, sts=39976/453340800/0x283a20b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:43:55.687][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=65946819, vt=2/96, sts=46682/559490400/0x283a20b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:59:46.092][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=1016352922, vt=2/96, sts=3241/645001200/0x283a20b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:14:26.189][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=1896441052, vt=2/96, sts=27030/724204801/0x283a20b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:41:09.818][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=-794889146, vt=2/96, sts=15135/868528800/0x283a20b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:42:13.785][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=-730921271, vt=2/96, sts=23012/874288800/0x283a20b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:46:49.012][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=-455705318, vt=2/96, sts=53645/899049615/0x283a20b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:55:58.439][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=93730829, vt=2/96, sts=45332/948463202/0x283a20b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:31:42.330][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14400) ps rtp packet 1404B, age=-291920351, vt=2/96, sts=0/0/0x283a208, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:36:28.197][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14400) ps rtp packet 1404B, age=-6054813, vt=2/96, sts=34687/25707600/0x283a208, muxer (nil) lost_rate:00% req_id:
[2023-11-04 16:01:38.842][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=-899799260, vt=2/96, sts=49334/20113200/0x283a202, muxer (nil) lost_rate:00% req_id:
[2023-11-04 16:03:29.827][Trace][12814][32uc5630] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=-788807879, vt=2/96, sts=4817/30020402/0x283a202, muxer (nil) lost_rate:00% req_id:
