Pseudo-terminal will not be allocated because stdin is not a terminal.
[0m[2023-10-29 13:50:00.325][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14236) ps rtp packet 321B, age=1238309135, vt=2/96, sts=3735/274986017/0x283a509, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 13:50:21.047][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14236) ps rtp packet 321B, age=1259030673, vt=2/96, sts=6047/276836424/0x283a509, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 14:06:09.140][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14236) ps rtp packet 1404B, age=-2087857204, vt=2/96, sts=30346/361879200/0x283a509, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 14:16:34.745][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 1404B, age=-1462240996, vt=2/96, sts=10971/691253716/0x283640f, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 14:18:42.371][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=-1334611780, vt=2/96, sts=58575/2532396960/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 15:00:25.854][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=1168856114, vt=2/96, sts=49076/2761759969/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 15:01:25.590][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=1228606590, vt=2/96, sts=62850/2767149166/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 15:03:09.877][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=1332881886, vt=2/96, sts=22919/2775199036/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 15:08:20.161][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=1643173102, vt=2/96, sts=33283/2803124238/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 15:21:35.207][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-1856747647, vt=2/96, sts=34811/2874076366/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 15:24:44.691][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-1667265133, vt=2/96, sts=18346/2891345566/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 15:40:01.033][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-750919178, vt=2/96, sts=57734/2974177966/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 15:41:45.549][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-646415859, vt=2/96, sts=17726/2984394766/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 15:47:45.996][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-285954401, vt=2/96, sts=44139/3016081966/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 15:50:33.239][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-118713821, vt=2/96, sts=20782/3032296366/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 15:51:55.835][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=-36125190, vt=2/96, sts=41860/3039320237/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 15:55:05.710][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=153754123, vt=2/96, sts=24119/3056913437/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 15:55:26.434][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=174480477, vt=2/96, sts=29382/3058133566/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 16:05:29.113][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=777159203, vt=2/96, sts=49044/3112237966/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 16:16:20.976][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=1429025831, vt=2/96, sts=21065/3171274366/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 16:26:11.524][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=2019559550, vt=2/96, sts=44090/3222815595/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 16:33:29.857][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-1837069243, vt=2/96, sts=25761/3263232766/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 16:38:23.381][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=-1543542531, vt=2/96, sts=36794/3289012369/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 16:41:51.760][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-1335165499, vt=2/96, sts=26989/3307836766/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 16:45:58.388][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-1088541935, vt=2/96, sts=26218/3331125436/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 16:48:23.243][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=-943690782, vt=2/96, sts=64417/3344077967/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 16:53:54.283][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=-612636681, vt=2/96, sts=21524/3373014770/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 16:54:14.751][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=-592167806, vt=2/96, sts=26562/3376344768/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 16:55:31.542][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-515375767, vt=2/96, sts=46454/3383112766/0x278a00b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:10:10.684][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=363765859, vt=2/96, sts=21407/3461153566/0x278a00b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:12:51.852][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=524934770, vt=2/96, sts=65510/3475269166/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 17:16:32.688][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=745764312, vt=2/96, sts=60551/3495389566/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 17:21:19.051][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=1032122109, vt=2/96, sts=7200/3521705567/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 17:31:46.166][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=1659234129, vt=2/96, sts=47287/3577815170/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 17:34:11.698][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=1804768855, vt=2/96, sts=21023/3591023566/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 17:35:13.329][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=1866410890, vt=2/96, sts=38263/3596945567/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 17:36:13.317][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=1926393325, vt=2/96, sts=54410/3602784766/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 17:59:02.774][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=-999124167, vt=2/96, sts=38207/3724835567/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 18:03:03.321][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-758563506, vt=2/96, sts=40324/3746338366/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 18:14:36.988][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-64897259, vt=2/96, sts=39121/3809457166/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 18:23:00.066][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=438176133, vt=2/96, sts=50287/3854057566/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 18:26:23.670][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=641785477, vt=2/96, sts=41555/3873439966/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 18:39:53.056][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=1451170052, vt=2/96, sts=7895/3946469566/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 18:41:36.100][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=1554208737, vt=2/96, sts=37274/3955228636/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 19:12:07.467][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-909388895, vt=2/96, sts=26588/4119057166/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 19:14:51.415][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-745437017, vt=2/96, sts=7461/4133773966/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 19:16:59.696][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-617156534, vt=2/96, sts=43920/4146161566/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 19:32:32.114][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=315262562, vt=2/96, sts=46017/4231089166/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 19:41:16.980][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=840115990, vt=2/96, sts=62381/4277187169/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 19:41:37.708][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=860844559, vt=2/96, sts=2796/4278547966/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 19:57:01.146][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=1784288741, vt=2/96, sts=64400/68090670/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 19:59:03.138][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=1906279492, vt=2/96, sts=33185/78051870/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 20:06:42.584][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-1929240501, vt=2/96, sts=23732/120056670/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 20:13:11.379][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=-1540452758, vt=2/96, sts=59436/155603074/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 20:23:07.222][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-944611048, vt=2/96, sts=15764/207759870/0x278a00b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:24:49.650][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-842168747, vt=2/96, sts=42234/218081070/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 20:29:59.429][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=-532390688, vt=2/96, sts=56931/245012674/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 20:32:21.062][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-390768019, vt=2/96, sts=28053/257576670/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 20:39:10.195][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=18375395, vt=2/96, sts=3738/294365071/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 20:53:43.932][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=892108408, vt=2/96, sts=33990/373431870/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 20:55:46.265][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=1014444496, vt=2/96, sts=64542/384926670/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 21:02:37.571][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=1425744431, vt=2/96, sts=38112/421891470/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 21:13:46.473][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=2094645472, vt=2/96, sts=9148/482043870/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 21:16:53.800][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 472B, age=-2012986095, vt=2/96, sts=57764/499248275/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 22:11:39.490][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=1272697826, vt=2/96, sts=12722/24094802/0x2838906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 22:15:19.650][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=1492854651, vt=2/96, sts=24617/43948800/0x2838906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 22:16:00.091][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=1533286075, vt=2/96, sts=26748/47574015/0x2838906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 22:17:40.311][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=1633517793, vt=2/96, sts=31822/56584800/0x2838906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 22:18:20.753][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=1673956963, vt=2/96, sts=34214/60246391/0x2838906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 22:20:02.447][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=1775654179, vt=2/96, sts=39811/69382801/0x2838906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 22:23:24.878][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=1978086147, vt=2/96, sts=51432/87602400/0x2838906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 22:36:28.866][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=-1532898768, vt=2/96, sts=45214/158191209/0x2838906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 22:40:46.401][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=-1275359198, vt=2/96, sts=296/181339213/0x2838906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 22:41:06.276][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=-1255493785, vt=2/96, sts=1858/183146401/0x2838906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 22:53:00.183][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=-541572938, vt=2/96, sts=56808/247446001/0x2838906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 22:54:01.653][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=-480111595, vt=2/96, sts=61210/252946838/0x2838906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 22:56:23.507][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=-338248640, vt=2/96, sts=5404/265690808/0x2838906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 08:29:01.582][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=-339916617, vt=2/96, sts=24949/27784440/0x27f2d0b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 08:34:08.295][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-33197456, vt=2/96, sts=42677/67460670/0x26d3c0c, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-30 08:45:23.532][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14248) ps rtp packet 1404B, age=642034710, vt=2/96, sts=496/56512800/0x2838802, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-30 09:58:14.825][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=718362624, vt=2/96, sts=96/0/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-30 10:23:37.840][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14224) ps rtp packet 472B, age=-2053588358, vt=2/96, sts=19188/136954822/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-30 10:24:34.314][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14636) ps rtp packet 472B, age=-1997114346, vt=2/96, sts=19671/142607084/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-30 10:30:38.709][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14284) ps rtp packet 472B, age=-1632733196, vt=2/96, sts=22812/174416425/0x278a00b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-30 10:31:16.529][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-1594913945, vt=2/96, sts=4056/5745600/0x2836403, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-30 15:43:58.823][Trace][42580][ra978785] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-12477205, vt=2/96, sts=53798/98722801/0x283c904, muxer (nil) lost_rate:00% req_id:
