Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-03 19:15:18.126][Trace][36369][q27a1727] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14112) ps rtp packet 1404B, age=1823164861, vt=2/96, sts=16640/87829830/0x2834b02, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:58:45.292][Trace][36369][q27a1727] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14112) ps rtp packet 1404B, age=135355145, vt=2/96, sts=16658/322044930/0x2834b02, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:03:23.663][Trace][36369][q27a1727] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14112) ps rtp packet 1404B, age=413736348, vt=2/96, sts=34819/347052240/0x2834b02, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:03:47.664][Trace][36369][q27a1727] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14112) ps rtp packet 321B, age=437726596, vt=2/96, sts=36380/349194691/0x2834b02, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:35:44.755][Trace][36369][q27a1727] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14112) ps rtp packet 1404B, age=-1940145601, vt=2/96, sts=29465/521822430/0x2834b02, muxer (nil) lost_rate:00% req_id:
[2023-11-07 15:45:05.405][Trace][36369][q27a1727] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=-197006495, vt=2/96, sts=8008/64285200/0x26d3a0c, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-28 18:24:44.018][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=78071310, vt=2/96, sts=16493/787320003/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:39:28.589][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=962640789, vt=2/96, sts=64877/866959200/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:39:11.432][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=250518477, vt=2/96, sts=43705/1189537200/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:51:21.497][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=980582087, vt=2/96, sts=9763/1255237200/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:57:51.296][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1370374172, vt=2/96, sts=61367/249361200/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-28 20:01:39.335][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=1598422016, vt=2/96, sts=59447/1310893200/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 20:39:22.623][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-433257457, vt=2/96, sts=26723/1514588400/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 20:48:22.486][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=106596079, vt=2/96, sts=38318/1563130800/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 20:49:01.055][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=145167017, vt=2/96, sts=53682/1566644760/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 20:56:07.363][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=571471494, vt=2/96, sts=10532/564004800/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-28 21:41:18.009][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1012850403, vt=2/96, sts=43452/808005600/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-28 21:46:47.175][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-683674732, vt=2/96, sts=1833/1878588000/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 21:52:54.976][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=-315878426, vt=2/96, sts=52383/870728401/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-28 21:58:05.642][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-5209457, vt=2/96, sts=457/898606800/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-28 22:02:17.834][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=246984952, vt=2/96, sts=54870/921330007/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-28 23:19:00.544][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=554728370, vt=2/96, sts=59723/1335621586/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-28 23:43:08.476][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=2002660499, vt=2/96, sts=11006/2506885276/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 00:28:33.587][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=432799752, vt=2/96, sts=21367/1711177186/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 02:15:03.368][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1767350268, vt=2/96, sts=13605/2286237586/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 02:15:43.344][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=-1727373342, vt=2/96, sts=27727/2289833987/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 02:22:59.029][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=-1291688638, vt=2/96, sts=48046/2328998404/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 03:13:02.560][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1711841888, vt=2/96, sts=12937/2599293586/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:02:55.960][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=410270953, vt=2/96, sts=14892/3909693683/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:18:04.311][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=1318614928, vt=2/96, sts=37899/2950433988/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:21:01.470][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=1495784713, vt=2/96, sts=28084/4007408476/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:39:43.140][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=-1677514979, vt=2/96, sts=42556/4108352747/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:48:12.961][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=-1167690919, vt=2/96, sts=11086/3113254787/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:02:21.738][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=-318917845, vt=2/96, sts=10077/3189657587/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:29:34.868][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=1314215613, vt=2/96, sts=58288/82632780/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:33:50.314][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=1569645381, vt=2/96, sts=20359/3359588398/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:43:43.240][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-2132378854, vt=2/96, sts=47949/158985180/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:09:25.451][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-590173077, vt=2/96, sts=55497/297779580/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:50:24.341][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=1868718835, vt=2/96, sts=40537/519024780/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:52:03.897][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=1968263673, vt=2/96, sts=8585/527988787/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 07:02:56.127][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-1674461244, vt=2/96, sts=9443/586729980/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:15:43.249][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-907339856, vt=2/96, sts=5555/655741980/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:30:35.375][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=-15214083, vt=2/96, sts=39650/736043581/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:33:57.048][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=186447421, vt=2/96, sts=33506/4008160786/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:08:47.375][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-2018190672, vt=2/96, sts=29996/4196285986/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:36:20.227][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-365327189, vt=2/96, sts=57335/50113890/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:37:40.753][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-284800600, vt=2/96, sts=62044/1098333180/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:41:25.417][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-60142480, vt=2/96, sts=7794/1118550780/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:33:55.572][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1204963301, vt=2/96, sts=52363/361081890/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:34:35.128][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1165394926, vt=2/96, sts=63998/364584690/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:56:08.296][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=127774181, vt=2/96, sts=18218/1521819191/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:12:22.631][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1102107629, vt=2/96, sts=19121/568643490/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:33:01.591][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=-1953904268, vt=2/96, sts=29992/1721125987/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:34:19.231][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-1876259984, vt=2/96, sts=45451/1728055980/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:35:38.741][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1796747238, vt=2/96, sts=20634/694290690/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:51:54.631][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-820856984, vt=2/96, sts=5381/782102250/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:19:49.088][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=853582791, vt=2/96, sts=43421/1973795580/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:27:44.135][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=1328638362, vt=2/96, sts=56011/2016570794/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:19:18.292][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=127828308, vt=2/96, sts=44335/2294814776/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:57:40.467][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=1735044619, vt=2/96, sts=33902/2826084766/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:17:36.567][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=1541207409, vt=2/96, sts=62674/3581875966/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 17:02:30.370][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-59958717, vt=2/96, sts=25639/3824314366/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:54:55.086][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=-1210206954, vt=2/96, sts=50775/4107288783/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:00:10.462][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=-894838606, vt=2/96, sts=43787/4135710767/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:11:31.528][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-213766542, vt=2/96, sts=56861/4197007966/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:20:22.671][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=317358992, vt=2/96, sts=9478/4244805166/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:27:10.155][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=724854677, vt=2/96, sts=43239/4281478366/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:54:05.138][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=1644866072, vt=2/96, sts=52905/455846671/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:08:32.612][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=-1782616292, vt=2/96, sts=9441/533912671/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:27:29.614][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-645613314, vt=2/96, sts=11181/636246270/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:46:47.846][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=512615456, vt=2/96, sts=22958/740484270/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:53:30.478][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=915249783, vt=2/96, sts=55443/776718270/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:26:50.420][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 321B, age=-1379774640, vt=2/96, sts=14668/956016311/0x2e8e40b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:14:11.788][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 321B, age=1461586933, vt=2/96, sts=56494/238567591/0x2e0c306, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:42:55.572][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 321B, age=-1109589807, vt=2/96, sts=54531/393646683/0x2e0c306, muxer (nil) lost_rate:00% req_id:
[2023-10-30 14:23:04.915][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 1404B, age=-534827535, vt=2/96, sts=23062/64440886/0x2e91f0a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 08:50:35.907][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14592) ps rtp packet 1404B, age=1491651963, vt=2/96, sts=15/0/0x26d6104, muxer (nil) lost_rate:00% req_id:
[2023-10-31 16:52:28.349][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14268) ps rtp packet 1404B, age=339330054, vt=2/96, sts=4557/9734400/0x26d6104, muxer (nil) lost_rate:00% req_id:
[2023-10-31 16:52:49.033][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14268) ps rtp packet 1404B, age=360004656, vt=2/96, sts=5442/11611350/0x26d6104, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:15:03.224][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=-1974943014, vt=2/96, sts=60573/15631201/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:25:26.669][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=-1351500194, vt=2/96, sts=13332/71744400/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:33:32.903][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 632B, age=-865276190, vt=2/96, sts=49711/115502400/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:39:39.273][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=-498893746, vt=2/96, sts=43544/148474800/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-01 23:53:27.429][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=329253597, vt=2/96, sts=921/223005600/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:07:16.120][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 1404B, age=1157951848, vt=2/96, sts=52742/297529200/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:12:28.420][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=1470253296, vt=2/96, sts=15851/325630800/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:19:15.299][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=1877124622, vt=2/96, sts=25308/362311200/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:19:54.782][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 321B, age=1916606777, vt=2/96, sts=39047/365846405/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:24:23.286][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=-2109866311, vt=2/96, sts=579/390031200/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:41:59.636][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 321B, age=-1053506323, vt=2/96, sts=41214/485096401/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:55:04.417][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=-268716485, vt=2/96, sts=46826/555663600/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:56:39.120][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=-174013577, vt=2/96, sts=8054/564224400/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:07:54.819][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=501679874, vt=2/96, sts=20956/625003206/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:15:20.725][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=947585813, vt=2/96, sts=33899/665186402/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:18:51.450][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=1158303699, vt=2/96, sts=42832/684151201/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:20:08.692][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=1235550568, vt=2/96, sts=4040/691106400/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:24:40.297][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=1507162129, vt=2/96, sts=31912/715496403/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:33:05.987][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 584B, age=2012849739, vt=2/96, sts=10123/761061600/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:35:27.469][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=-2140650804, vt=2/96, sts=59285/773791202/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:35:47.919][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=-2120185011, vt=2/96, sts=786/775634400/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:38:31.071][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=-1957040903, vt=2/96, sts=56440/790286413/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:42:52.287][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=-1695814253, vt=2/96, sts=15307/813765600/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:45:15.213][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=-1552889177, vt=2/96, sts=64174/826689600/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:45:35.665][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=-1532439332, vt=2/96, sts=5748/828529200/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:49:49.201][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=-1278900146, vt=2/96, sts=27414/851306417/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:51:05.842][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=-1202259318, vt=2/96, sts=53756/858243601/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:52:41.100][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=-1107014682, vt=2/96, sts=20692/866818800/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:55:18.945][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-949161499, vt=2/96, sts=4124/880963200/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:19:53.871][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=525761305, vt=2/96, sts=14863/1013742011/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:20:55.162][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=587050394, vt=2/96, sts=35890/1019246411/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:36:41.333][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=1533225587, vt=2/96, sts=32060/1104433200/0xd4c107, muxer (nil) lost_rate:00% req_id:
