Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-30 22:30:34.806][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1358383394, vt=2/96, sts=37298/2105935200/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 22:31:58.553][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1274636517, vt=2/96, sts=60361/2113468380/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 22:38:58.350][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-854834434, vt=2/96, sts=42076/2151249570/0x28b4906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-30 22:45:29.123][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-464063562, vt=2/96, sts=8871/2186418780/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 22:49:47.687][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-205499766, vt=2/96, sts=4928/2209684770/0x28b4906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-30 23:11:18.637][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1085455230, vt=2/96, sts=9020/2325874410/0x28b4906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-30 23:16:40.043][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1406862093, vt=2/96, sts=29551/2354803830/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 23:25:07.618][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1914436176, vt=2/96, sts=39454/2400478380/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 23:26:36.162][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=2002972006, vt=2/96, sts=926/2408443920/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 23:29:17.385][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-2130767007, vt=2/96, sts=48837/2422951830/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 23:31:32.623][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1995535125, vt=2/96, sts=23500/2435125230/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 23:36:08.012][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1720139071, vt=2/96, sts=40320/2459904390/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 23:36:39.925][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1688223694, vt=2/96, sts=50122/2462793750/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 23:39:14.982][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1533182662, vt=2/96, sts=31437/2476739700/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 23:42:48.655][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1319495752, vt=2/96, sts=30370/2495967120/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 23:47:30.569][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1037585429, vt=2/96, sts=48394/2521344240/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 23:50:22.598][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-865555164, vt=2/96, sts=33541/2536817760/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 23:50:56.385][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-831769251, vt=2/96, sts=43675/2539865610/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 23:51:30.138][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-798027031, vt=2/96, sts=54162/2542909860/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-30 23:54:17.850][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-630305690, vt=2/96, sts=38304/2557990620/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 00:14:18.062][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=569911466, vt=2/96, sts=2864/2666016540/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 00:18:07.732][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=799577035, vt=2/96, sts=7774/2686681440/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 00:22:32.932][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1064783416, vt=2/96, sts=23387/2710549170/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 00:23:26.571][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1118406237, vt=2/96, sts=38803/2715373080/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 00:26:47.315][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1319160295, vt=2/96, sts=29632/2733444090/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 00:33:35.976][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1727825018, vt=2/96, sts=10878/2770227270/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 00:34:33.995][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1785835559, vt=2/96, sts=27852/2775443940/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 00:37:17.998][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1949848772, vt=2/96, sts=10774/2790204120/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 00:47:47.246][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1715871287, vt=2/96, sts=64641/2846841570/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 00:57:32.644][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1130480043, vt=2/96, sts=41872/2899519830/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 01:07:00.079][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-563040310, vt=2/96, sts=18917/2950591230/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 01:13:02.285][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-200839171, vt=2/96, sts=62336/2983184550/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 01:20:52.854][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=269736943, vt=2/96, sts=6232/3025537470/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 01:21:52.522][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=329402140, vt=2/96, sts=24733/3030905430/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 01:24:57.583][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=514459558, vt=2/96, sts=15297/3047560560/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 01:29:35.201][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=792073116, vt=2/96, sts=31424/3072545100/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 01:38:59.739][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1356608118, vt=2/96, sts=6002/3123353520/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 01:47:02.750][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1839626386, vt=2/96, sts=29607/3166823250/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 01:52:01.431][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=2138312044, vt=2/96, sts=51721/3193702740/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 01:52:58.717][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-2099375787, vt=2/96, sts=2698/3198865410/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 02:04:12.006][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1426082028, vt=2/96, sts=15975/3259455030/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 02:20:55.465][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-422620322, vt=2/96, sts=3205/3349763100/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 02:28:16.325][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=18226131, vt=2/96, sts=5011/3389439240/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 02:28:39.830][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=41742004, vt=2/96, sts=11883/3391553970/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 02:31:47.788][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=229703914, vt=2/96, sts=5528/3408482970/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 02:33:45.135][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=347047547, vt=2/96, sts=42602/3419031510/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 02:44:09.777][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=971693221, vt=2/96, sts=38711/3475247580/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 02:50:31.807][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1353715080, vt=2/96, sts=22565/3509631360/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 02:58:18.473][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1820384943, vt=2/96, sts=31194/3551624100/0x28b4906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-31 03:01:16.082][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1997999077, vt=2/96, sts=18041/3567619890/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 03:04:17.074][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-2115980085, vt=2/96, sts=7187/3583903950/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 03:05:48.126][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-2024934911, vt=2/96, sts=35591/3592100070/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 03:06:18.124][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1994932927, vt=2/96, sts=44638/3594798450/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 03:12:05.363][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1647687721, vt=2/96, sts=17397/3626047980/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 03:14:25.731][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1507323076, vt=2/96, sts=61814/3638675340/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 03:17:28.207][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1324851793, vt=2/96, sts=51349/3655103490/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 03:24:41.262][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-891791190, vt=2/96, sts=54328/3694077090/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 03:32:40.736][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-412313928, vt=2/96, sts=61152/3737229826/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 03:47:00.387][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=447328023, vt=2/96, sts=48830/3814597156/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 03:48:18.727][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=525672361, vt=2/96, sts=6396/3821643976/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 03:50:03.698][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=630647617, vt=2/96, sts=36918/3831093706/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 03:53:29.458][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=836401140, vt=2/96, sts=30062/3849604276/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 03:53:54.850][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=861792604, vt=2/96, sts=37405/3851902786/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 03:56:54.818][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1041766314, vt=2/96, sts=23669/3868093156/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 03:58:57.321][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1164269377, vt=2/96, sts=58607/3879113656/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 04:02:14.699][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1361642591, vt=2/96, sts=51555/3896885686/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 04:11:26.516][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1913463052, vt=2/96, sts=18875/3946544806/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 04:12:16.840][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1963789628, vt=2/96, sts=34333/3951073336/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 04:14:34.206][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=2101144723, vt=2/96, sts=10378/3963437716/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 04:15:24.973][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-2143052487, vt=2/96, sts=25040/3968005846/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 04:31:00.436][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1207585823, vt=2/96, sts=44750/4052200216/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 04:31:25.099][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1182918953, vt=2/96, sts=51842/4054412236/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 04:32:38.164][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1109857197, vt=2/96, sts=8293/4061001496/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 04:53:45.410][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=157374260, vt=2/96, sts=60391/4175036716/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 04:56:14.773][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=306752966, vt=2/96, sts=41674/4188543106/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 05:07:08.184][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=960164234, vt=2/96, sts=55220/4247288176/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 05:08:05.131][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1017113414, vt=2/96, sts=7920/4252411156/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 05:10:43.287][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1175253595, vt=2/96, sts=58035/4266645376/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 05:13:32.833][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1344804490, vt=2/96, sts=42027/4281906226/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 05:30:07.904][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1955083490, vt=2/96, sts=34716/76490460/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 05:33:45.689][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1737297203, vt=2/96, sts=39221/96092550/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 05:34:40.287][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1682700823, vt=2/96, sts=56510/101010150/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 05:46:11.050][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-991941197, vt=2/96, sts=17936/163174230/0x28b4906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-31 05:47:54.997][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-887994294, vt=2/96, sts=51718/172523070/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 05:57:00.943][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-342060656, vt=2/96, sts=28459/221663520/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 06:01:03.355][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-99632556, vt=2/96, sts=39543/243484830/0x28b4906, muxer (nil) lost_rate:00% req_id:
[2023-10-31 06:23:59.143][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1276154970, vt=2/96, sts=22105/367301250/0x28b4906, muxer (nil) lost_rate:00% req_id:
