Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-02 17:46:07.765][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=88139101, vt=2/96, sts=21807/58705200/0x2836a07, muxer (nil) lost_rate:00% req_id:
[2023-11-02 17:56:14.464][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1304B, age=694836741, vt=2/96, sts=49624/113238000/0x2836a07, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:00:56.515][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=976889247, vt=2/96, sts=9196/185241330/0x283c404, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:01:22.795][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 321B, age=1003157721, vt=2/96, sts=10945/187610131/0x283c404, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:07:09.683][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=1350053738, vt=2/96, sts=32068/218793330/0x283c404, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:15:54.041][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=1874413310, vt=2/96, sts=55072/266010930/0x283c404, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:17:33.781][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=1974153502, vt=2/96, sts=58781/275007330/0x283c404, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:24:51.461][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=-1883143257, vt=2/96, sts=41193/267739212/0x2836a07, muxer (nil) lost_rate:00% req_id:
[2023-11-03 01:01:20.297][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=430859660, vt=2/96, sts=0/0/0x2840003, muxer (nil) lost_rate:00% req_id:
[2023-11-03 01:05:05.893][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=656457511, vt=2/96, sts=4320/20211030/0x2840003, muxer (nil) lost_rate:00% req_id:
[2023-11-03 01:05:54.153][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=704709578, vt=2/96, sts=5184/24418890/0x2840003, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:05:52.563][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14248) ps rtp packet 1404B, age=1648417613, vt=2/96, sts=0/0/0x283ff0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:40:19.490][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=-1844395088, vt=2/96, sts=38/1/0x26d3a08, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:33:56.376][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=-1852024311, vt=2/96, sts=0/0/0x283df01, muxer (nil) lost_rate:00% req_id:
[2023-11-07 19:55:14.289][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14088) ps rtp packet 1404B, age=1747996043, vt=2/96, sts=46659/21126060/0x26d2305, muxer (nil) lost_rate:00% req_id:
[2023-11-07 20:16:57.699][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14088) ps rtp packet 1404B, age=-1243558897, vt=2/96, sts=64773/138497296/0x26d2305, muxer (nil) lost_rate:00% req_id:
[2023-11-07 20:17:46.430][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14088) ps rtp packet 1404B, age=-1194831075, vt=2/96, sts=15782/142881736/0x26d2305, muxer (nil) lost_rate:00% req_id:
[2023-11-07 20:23:13.258][Trace][10788][6w1z23am] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14088) ps rtp packet 1404B, age=-868002003, vt=2/96, sts=58579/172229116/0x26d2305, muxer (nil) lost_rate:00% req_id:
[2023-11-02 11:45:50.467][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=-56791820, vt=2/96, sts=0/0/0x2836c0a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 11:50:09.857][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=202595556, vt=2/96, sts=15735/23335200/0x2836c0a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 11:55:05.866][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=498607538, vt=2/96, sts=33488/49964400/0x2836c0a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 11:58:12.077][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=684809742, vt=2/96, sts=44502/66722400/0x2836c0a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:51:04.594][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 1404B, age=-631953911, vt=2/96, sts=0/0/0x283aa0d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:39:17.686][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-1213693293, vt=2/96, sts=12/0/0x26d6107, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:52:04.988][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-446406272, vt=2/96, sts=23155/68926230/0x26d6107, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:14:05.192][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 1404B, age=873815470, vt=2/96, sts=0/0/0x26d6104, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:15:06.661][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 1404B, age=935279564, vt=2/96, sts=1907/5519250/0x26d6104, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:19:14.899][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 1404B, age=1183521456, vt=2/96, sts=9018/27830610/0x26d6104, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:28:56.634][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 1404B, age=1765247135, vt=2/96, sts=24684/80231400/0x26d6104, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:29:38.371][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 1404B, age=1806994780, vt=2/96, sts=25746/83992590/0x26d6104, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:09:36.007][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=-90346404, vt=2/96, sts=0/0/0x26d6104, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:16:24.681][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14244) ps rtp packet 1404B, age=318336398, vt=2/96, sts=9695/36776070/0x26d6104, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 21:17:05.821][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14244) ps rtp packet 1404B, age=359466737, vt=2/96, sts=10538/40421970/0x26d6104, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:08:00.476][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 321B, age=1190926942, vt=2/96, sts=7700/14544239/0x278c109, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:13:14.317][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 321B, age=1504765144, vt=2/96, sts=10630/41029469/0x278c109, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:14:16.863][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 321B, age=1567311928, vt=2/96, sts=11064/41029903/0x278c109, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:18:53.222][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 321B, age=1843667315, vt=2/96, sts=14331/70366051/0x278c109, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:20:45.815][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 321B, age=1956251314, vt=2/96, sts=15247/78142282/0x278c109, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:21:53.186][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 321B, age=2023641963, vt=2/96, sts=15721/89557270/0x278c109, muxer (nil) lost_rate:00% req_id:
[2023-11-06 16:58:34.383][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-765109886, vt=2/96, sts=0/0/0x283e30d, muxer (nil) lost_rate:00% req_id:
[2023-11-06 16:58:56.386][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-743103348, vt=2/96, sts=2150/1962001/0x283e30d, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:05:17.001][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-362493290, vt=2/96, sts=27317/35758801/0x283e30d, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:06:05.266][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-314225930, vt=2/96, sts=28614/40082400/0x283e30d, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:10:58.852][Trace][10869][8rmmur53] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 472B, age=-20643175, vt=2/96, sts=42044/66556801/0x283e30d, muxer (nil) lost_rate:00% req_id:
