Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-28 00:29:30.026][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-371598315, vt=2/96, sts=15587/1360296000/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:34:55.005][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-46617811, vt=2/96, sts=21469/1389538801/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:44:40.279][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=538652869, vt=2/96, sts=20616/1442217600/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:47:10.542][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=688916119, vt=2/96, sts=54088/1455739200/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:53:09.693][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1048069313, vt=2/96, sts=3099/1488063600/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:54:28.873][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=1127237836, vt=2/96, sts=20662/1495188001/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:56:10.893][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=1229258782, vt=2/96, sts=42606/1504368271/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:57:23.649][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=1302021182, vt=2/96, sts=58295/1510891211/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:00:47.296][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1505666998, vt=2/96, sts=37856/1529247600/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:01:12.796][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=1531172392, vt=2/96, sts=43559/1531537471/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:08:23.616][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=1961987803, vt=2/96, sts=8305/1570309473/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:10:53.739][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=2112115747, vt=2/96, sts=41695/1583823601/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:26:28.940][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-1247655568, vt=2/96, sts=52183/1667988001/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:26:53.484][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1223110632, vt=2/96, sts=57634/1670194800/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:28:34.508][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1122089054, vt=2/96, sts=14502/1679292270/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:35:45.887][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-690706246, vt=2/96, sts=44637/1718110800/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:42:00.898][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-315701820, vt=2/96, sts=62039/1751860800/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:46:41.753][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-34837423, vt=2/96, sts=58895/1777140000/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:48:21.589][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=64996470, vt=2/96, sts=15582/1786122271/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:49:37.905][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=141309394, vt=2/96, sts=32562/1792987203/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:52:32.008][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=315409169, vt=2/96, sts=5764/1808661601/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:54:38.271][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=441680781, vt=2/96, sts=33840/1820023201/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:02:26.710][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=910119741, vt=2/96, sts=6889/1862182800/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:03:39.806][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=983203285, vt=2/96, sts=23088/1868760001/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:04:03.553][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=1006959506, vt=2/96, sts=28418/1870898401/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:07:22.357][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1205766450, vt=2/96, sts=7058/1888790400/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:13:52.284][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1595682997, vt=2/96, sts=28060/1923879600/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:15:53.799][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=1717207265, vt=2/96, sts=55218/1934816401/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:17:33.647][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=1817050782, vt=2/96, sts=11904/1943802001/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:24:53.215][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-2038343261, vt=2/96, sts=43453/1983362401/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:25:18.731][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-2012826934, vt=2/96, sts=49151/1985662800/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:31:02.066][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-1669498394, vt=2/96, sts=60061/2016558001/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:32:38.630][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1572939012, vt=2/96, sts=16064/2025252000/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:36:58.657][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1312902239, vt=2/96, sts=8432/2048652000/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:37:26.417][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1285144361, vt=2/96, sts=14612/2051150400/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:38:41.721][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-1209848885, vt=2/96, sts=31355/2057922003/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:39:52.929][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1138629046, vt=2/96, sts=47251/2064333600/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:42:00.705][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-1010856492, vt=2/96, sts=10209/2075832001/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:44:04.589][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-886976224, vt=2/96, sts=37219/2086956011/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:46:30.748][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-740810807, vt=2/96, sts=3649/2100135600/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:49:03.236][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-588325965, vt=2/96, sts=37595/2113862400/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:55:48.375][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-183183680, vt=2/96, sts=62120/2150319600/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:56:35.447][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-136118130, vt=2/96, sts=6928/2154560400/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:59:53.523][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=61954419, vt=2/96, sts=50820/2172384000/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:03:44.230][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=292658310, vt=2/96, sts=36430/2193148800/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:05:48.542][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=416982117, vt=2/96, sts=64149/2204334003/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:07:02.725][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=491160651, vt=2/96, sts=14560/2210979600/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:07:27.417][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=515844740, vt=2/96, sts=19754/2213236800/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:08:16.633][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=565063312, vt=2/96, sts=30467/2217664800/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:12:59.484][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=847919455, vt=2/96, sts=27811/2243120401/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:14:18.856][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=927293088, vt=2/96, sts=45525/2250263071/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:23:24.823][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1473256586, vt=2/96, sts=35603/2299395870/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:28:03.111][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1751539360, vt=2/96, sts=31885/2324444400/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:32:39.642][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=2028084496, vt=2/96, sts=26302/2349327601/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:43:48.661][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1597864329, vt=2/96, sts=43940/2409537600/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:44:37.821][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-1548706299, vt=2/96, sts=54836/2413962271/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:48:14.748][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-1331776750, vt=2/96, sts=37594/2433484801/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:48:39.324][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-1307213890, vt=2/96, sts=43024/2435698801/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:58:05.026][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-741503437, vt=2/96, sts=36873/2486588409/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:01:22.519][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-544005642, vt=2/96, sts=15136/2504379600/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:02:13.175][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-493354018, vt=2/96, sts=26470/2508944401/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:03:50.355][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-396172475, vt=2/96, sts=48064/2517688800/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:07:12.666][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-193868270, vt=2/96, sts=27542/2535894001/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:08:28.218][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-118314022, vt=2/96, sts=44333/2542698270/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:09:17.686][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-68848169, vt=2/96, sts=55323/2547147870/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:10:06.798][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-19740965, vt=2/96, sts=746/2551568402/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:11:22.446][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=55908666, vt=2/96, sts=17540/2558376000/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:17:44.729][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=438192911, vt=2/96, sts=36611/2592777600/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:19:57.104][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=570567758, vt=2/96, sts=525/2604693600/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:27:06.788][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1000250986, vt=2/96, sts=30514/2643368400/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:35:09.910][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=1483377528, vt=2/96, sts=6786/2686842271/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:36:27.602][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1561077158, vt=2/96, sts=23970/2693836800/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:56:09.168][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-1552332489, vt=2/96, sts=24159/2800170003/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 04:59:06.587][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-1374905067, vt=2/96, sts=63596/2816136004/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:03:13.319][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-1128174237, vt=2/96, sts=52066/2838344401/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:07:22.822][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-878669818, vt=2/96, sts=42123/2860794003/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:11:41.774][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-619721865, vt=2/96, sts=34131/2884104001/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:15:55.033][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-366460060, vt=2/96, sts=25016/2906895870/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:19:21.565][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-159934387, vt=2/96, sts=5548/2925486000/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:22:20.180][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=18685086, vt=2/96, sts=45311/2941560001/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:42:41.818][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1240320918, vt=2/96, sts=54757/3051504000/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:43:07.317][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1265815037, vt=2/96, sts=60454/3053800800/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:44:49.441][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=1367947384, vt=2/96, sts=17684/3062988001/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:46:05.561][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1444057481, vt=2/96, sts=34688/3069842400/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:50:10.032][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=1688535895, vt=2/96, sts=23074/3091838401/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:53:08.936][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=1867434507, vt=2/96, sts=62993/3107944800/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:53:58.476][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=1916983975, vt=2/96, sts=8452/3112401601/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:57:47.024][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=2145526680, vt=2/96, sts=58823/3132946811/0x2706409, muxer (nil) lost_rate:00% req_id:
[2023-10-28 05:58:41.289][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 1404B, age=-2095176766, vt=2/96, sts=2218/1288800/0x2834d03, muxer (nil) lost_rate:00% req_id:
